Unnamed: 0,car_name,price,kms_driven,year,engine_cc,seats,fuel_type_Diesel,fuel_type_Electric,fuel_type_Lpg,fuel_type_Petrol,transmission_Manual,ownership_1st Owner,ownership_2nd Owner,ownership_3rd Owner,ownership_4th Owner,ownership_5th Owner
998,891,4.62 Lakh,"1,51,537 kms",-0.6252012514613183,796 cc,8 Seats,True,False,False,False,False,False,True,False,False,False
4103,1457,2.70 Lakh,"20,000 kms",0.6478350610819515,1248 cc,2 Seats,False,False,False,True,True,False,True,False,False,False
5227,347,5.40 Lakh,"87,144 kms",-0.3705939889526643,1995 cc,5 Seats,False,False,False,True,False,False,True,False,False,False
2684,1171,5.70 Lakh,"66,906 kms",1.1570495860992591,2487 cc,8 Seats,True,False,False,False,True,True,False,False,False,False
1577,1432,3.24 Lakh,"53,548 kms",-0.6252012514613183,1497 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
5280,1347,61 Lakh,"15,000 kms",1.4116568486079133,4367 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
1826,1487,6.90 Lakh,"30,339 kms",0.9024423235906056,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4301,504,4.45 Lakh,"73,000 kms",0.1386205360646435,1198 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
5497,1889,53.75 Lakh,"55,000 kms",0.6478350610819515,1248 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
4252,39,23.90 Lakh,"56,500 kms",0.1386205360646435,1498 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
4558,345,6.80 Lakh,"92,696 kms",0.3932277985732975,1497 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
440,1319,33.95 Lakh,"14,324 kms",0.6478350610819515,2143 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
5456,1717,12.50 Lakh,"60,000 kms",0.3932277985732975,1595 cc,7 Seats,False,False,False,True,False,True,False,False,False,False
1100,1368,71.50 Lakh,"18,000 kms",0.3932277985732975,998 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
2637,654,2.30 Lakh,"60,000 kms",-1.1344157764786262,1197 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
3710,199,8.75 Lakh,"51,000 kms",0.6478350610819515,1186 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
649,1129,3 Lakh,"58,955 kms",-0.3705939889526643,2143 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1546,803,39.65 Lakh,"11,000 kms",1.4116568486079133,999 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
3231,1207,4.25 Lakh,"51,755 kms",-0.1159867264440103,1193 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
4352,109,1.26 Lakh,"76,529 kms",-0.6252012514613183,1199 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4209,618,3.92 Lakh,"83,608 kms",0.1386205360646435,2925 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
3837,126,2.30 Lakh,"43,727 kms",-0.8798085139699723,1086 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3862,1561,7.75 Lakh,"15,000 kms",1.4116568486079133,1368 cc,6 Seats,False,False,False,True,True,True,False,False,False,False
4313,570,3.36 Lakh,"2,39,199 kms",-0.8798085139699723,2143 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
630,82,43.75 Lakh,"22,000 kms",1.1570495860992591,0 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
672,871,10.35 Lakh,"58,000 kms",0.1386205360646435,1896 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
1249,368,15.56 Lakh,"20,900 kms",0.9024423235906056,1950 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
4892,1868,6.20 Lakh,"44,091 kms",0.1386205360646435,1956 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
482,1128,5.25 Lakh,"64,000 kms",-0.1159867264440103,1496 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1584,270,4.40 Lakh,"59,534 kms",-0.1159867264440103,1373 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
3728,1262,3.75 Lakh,"9,256 kms",0.3932277985732975,1497 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
5100,945,5.96 Lakh,"1,53,231 kms",-0.3705939889526643,1462 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3689,1838,2.90 Lakh,"47,700 kms",-0.6252012514613183,1248 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
1462,87,28.50 Lakh,"38,500 kms",0.6478350610819515,1493 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
3040,1099,5 Lakh,"40,000 kms",-0.8798085139699723,2494 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
4753,1435,4.07 Lakh,"1,37,286 kms",-0.3705939889526643,1499 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
5389,1678,3.51 Lakh,"80,000 kms",0.3932277985732975,998 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
5487,1336,44 Lakh,"44,000 kms",0.3932277985732975,2694 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
3273,1233,8.05 Lakh,"36,096 kms",0.9024423235906056,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3238,984,2.60 Lakh,"38,137 kms",0.1386205360646435,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3131,1207,1.70 Lakh,"1,28,000 kms",-1.898237564004588,2179 cc,5 Seats,True,False,False,False,True,False,False,False,True,False
2578,1817,4.70 Lakh,"40,000 kms",0.3932277985732975,1086 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
4350,901,5.54 Lakh,"86,418 kms",0.3932277985732975,1798 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
49,1279,10.90 Lakh,"9,000 kms",1.1570495860992591,1462 cc,6 Seats,False,False,False,True,True,True,False,False,False,False
5180,619,4.33 Lakh,"21,712 kms",-0.3705939889526643,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3708,1318,43.75 Lakh,"40,200 kms",1.1570495860992591,1998 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
858,702,3 Lakh,"1,00,000 kms",-0.8798085139699723,796 cc,7 Seats,True,False,False,False,True,False,True,False,False,False
3225,501,6.59 Lakh,"18,881 kms",1.1570495860992591,993 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1072,174,1.58 Lakh,"1,28,396 kms",-0.8798085139699723,3996 cc,4 Seats,True,False,False,False,True,True,False,False,False,False
719,350,5.80 Lakh,"55,000 kms",-0.1159867264440103,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3830,927,8.25 Lakh,"76,000 kms",-0.1159867264440103,1199 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
2631,1000,4.20 Lakh,"80,000 kms",0.3932277985732975,814 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
5370,1361,1.17 Crore,"15,000 kms",1.1570495860992591,2184 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
1660,648,7.90 Lakh,"26,000 kms",0.6478350610819515,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1656,555,11.95 Lakh,"24,000 kms",1.4116568486079133,1497 cc,7 Seats,False,False,False,True,False,True,False,False,False,False
2425,482,5.81 Lakh,"20,064 kms",0.9024423235906056,1086 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4945,1425,4.20 Lakh,"1,65,000 kms",-0.3705939889526643,1198 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
4655,1704,2.80 Lakh,"1,10,000 kms",-0.1159867264440103,1586 cc,7 Seats,False,False,False,True,True,False,True,False,False,False
5480,682,4.90 Lakh,"54,000 kms",-0.1159867264440103,1950 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4010,167,4.65 Lakh,"70,611 kms",0.3932277985732975,1396 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
3097,784,1.92 Crore,"40,000 kms",0.9024423235906056,796 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
4937,1387,11.60 Lakh,"20,000 kms",1.1570495860992591,796 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4005,52,6.91 Lakh,"54,206 kms",-1.1344157764786262,1248 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
5239,100,37.90 Lakh,"75,000 kms",-0.1159867264440103,2143 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
3189,990,1.10 Lakh,"72,153 kms",-1.1344157764786262,1956 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
2934,8,32.80 Lakh,"27,000 kms",0.6478350610819515,1498 cc,5 Seats,False,False,False,True,False,False,True,False,False,False
5085,150,1.76 Lakh,"50,502 kms",-1.3890230389872802,1496 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
3770,1148,1.72 Lakh,"83,083 kms",-1.3890230389872802,2987 cc,5 Seats,False,False,False,True,True,False,False,True,False,False
2606,290,3.80 Lakh,"60,000 kms",0.3932277985732975,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1385,1683,3.77 Lakh,"96,392 kms",0.3932277985732975,2179 cc,7 Seats,False,False,False,True,True,True,False,False,False,False
4373,884,3.70 Lakh,"72,299 kms",-1.3890230389872802,1353 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1399,32,17.50 Lakh,"39,356 kms",-0.1159867264440103,3198 cc,7 Seats,True,False,False,False,False,True,False,False,False,False
1195,1722,8.75 Lakh,"99,300 kms",-0.1159867264440103,2987 cc,5 Seats,False,False,False,True,False,False,True,False,False,False
1408,449,2.30 Lakh,"48,421 kms",-0.6252012514613183,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1845,1796,20.75 Lakh,"46,000 kms",0.9024423235906056,998 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
1798,1892,24 Lakh,"1,20,000 kms",-0.1159867264440103,1968 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
1475,1243,1.91 Lakh,"65,000 kms",-1.1344157764786262,1248 cc,7 Seats,False,False,False,False,True,False,True,False,False,False
3903,1210,3.10 Lakh,"1,20,000 kms",-0.3705939889526643,1197 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
35,1457,2.60 Lakh,"32,681 kms",0.1386205360646435,799 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4477,481,5.75 Lakh,"80,000 kms",0.9024423235906056,1497 cc,5 Seats,False,False,False,False,True,False,True,False,False,False
2345,327,1.60 Lakh,"1,00,000 kms",-2.407452089021896,1197 cc,7 Seats,False,False,False,True,True,False,True,False,False,False
5012,1715,6.12 Lakh,"25,075 kms",-0.6252012514613183,1373 cc,5 Seats,False,False,False,True,False,False,True,False,False,False
3312,476,5.20 Lakh,"36,171 kms",0.6478350610819515,2179 cc,6 Seats,True,False,False,False,True,True,False,False,False,False
2359,402,1.20 Lakh,"90,000 kms",-1.643630301495934,998 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
3006,972,2.64 Lakh,"52,254 kms",0.6478350610819515,1198 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2206,980,2.65 Lakh,"59,632 kms",-0.8798085139699723,1248 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3883,1094,8.75 Lakh,"70,000 kms",1.4116568486079133,2179 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4728,701,3.71 Lakh,"65,723 kms",-0.3705939889526643,1599 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
3179,1773,7.18 Lakh,"46,286 kms",-0.3705939889526643,814 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3422,1793,14.99 Lakh,"83,519 kms",0.1386205360646435,2499 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
1286,27,12.50 Lakh,"64,000 kms",-0.3705939889526643,1461 cc,5 Seats,True,False,False,False,False,False,True,False,False,False
349,564,5.25 Lakh,"78,744 kms",-0.8798085139699723,1582 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
3416,1781,7.51 Lakh,"98,234 kms",-0.3705939889526643,1461 cc,7 Seats,True,False,False,False,True,True,False,False,False,False
2137,1187,1.90 Lakh,"85,000 kms",-1.898237564004588,999 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
2691,957,2.31 Lakh,"50,788 kms",-1.3890230389872802,998 cc,5 Seats,True,False,False,False,True,False,False,True,False,False
3613,854,7.50 Lakh,"1,10,000 kms",0.9024423235906056,2179 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3789,1637,2.07 Lakh,"55,198 kms",-1.643630301495934,1462 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
1681,1188,4.50 Lakh,"46,352 kms",-0.8798085139699723,1197 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
4473,1082,3.51 Lakh,"90,000 kms",0.1386205360646435,998 cc,5 Seats,False,False,False,False,True,False,False,False,True,False
1443,36,9.95 Lakh,"68,000 kms",-1.1344157764786262,2179 cc,7 Seats,True,False,False,False,False,False,False,True,False,False
3934,441,10.19 Lakh,"60,478 kms",1.1570495860992591,1368 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3215,641,2.63 Lakh,"60,162 kms",-0.6252012514613183,799 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1671,1552,22.50 Lakh,"44,000 kms",0.1386205360646435,1198 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
4414,1211,3.85 Lakh,"80,000 kms",-0.6252012514613183,1498 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
1179,1347,61 Lakh,"15,000 kms",1.4116568486079133,1968 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
2798,633,1.15 Lakh,"70,000 kms",-1.898237564004588,1248 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1692,986,3.80 Lakh,"19,800 kms",0.3932277985732975,1364 cc,5 Seats,False,False,False,True,False,False,True,False,False,False
4396,1309,9.75 Lakh,"58,000 kms",-0.6252012514613183,1248 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
372,1863,9.45 Lakh,"58,000 kms",0.9024423235906056,1498 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3055,820,5.80 Lakh,"1,10,000 kms",1.1570495860992591,2982 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
4239,166,3.65 Lakh,"1,00,135 kms",0.1386205360646435,1950 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1916,945,4.63 Lakh,"1,16,509 kms",-0.8798085139699723,2894 cc,4 Seats,True,False,False,False,True,False,True,False,False,False
1357,730,12.61 Lakh,"30,224 kms",0.6478350610819515,1462 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
1825,1266,3.95 Lakh,"27,514 kms",-0.3705939889526643,1197 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
786,1425,5.65 Lakh,"72,350 kms",-0.3705939889526643,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
469,928,13.95 Lakh,"59,432 kms",0.3932277985732975,1598 cc,7 Seats,True,False,False,False,False,True,False,False,False,False
140,417,8.90 Lakh,"72,000 kms",0.1386205360646435,1396 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
788,330,4.21 Lakh,"80,078 kms",-0.6252012514613183,1968 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
323,1236,8.58 Lakh,"62,403 kms",0.1386205360646435,1248 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
50,485,5.90 Lakh,"32,000 kms",0.3932277985732975,1197 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
714,347,5.95 Lakh,"79,000 kms",-0.3705939889526643,1798 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
4951,1471,4.56 Lakh,"1,22,759 kms",-0.1159867264440103,2494 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2840,1683,3.30 Lakh,"1,00,000 kms",0.6478350610819515,2993 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2446,1227,6.30 Lakh,"1,18,587 kms",0.3932277985732975,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
5303,1295,17 Lakh,"68,000 kms",0.3932277985732975,1461 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
3822,984,2 Lakh,"1,00,000 kms",-0.1159867264440103,1248 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
4873,453,1.38 Lakh,"1,34,279 kms",-1.1344157764786262,1956 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
5065,156,1.66 Lakh,"1,40,148 kms",-1.3890230389872802,1197 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3660,1089,6.65 Lakh,"60,000 kms",0.3932277985732975,1582 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2666,629,1.40 Lakh,"19,328 kms",-1.898237564004588,796 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
406,756,18.20 Lakh,"30,000 kms",1.4116568486079133,1493 cc,5 Seats,True,False,False,False,False,True,False,False,False,False
4075,1347,61 Lakh,"15,000 kms",1.4116568486079133,1199 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
1004,1431,4.21 Lakh,"68,000 kms",-0.8798085139699723,1497 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
3647,386,7.10 Lakh,"50,000 kms",0.9024423235906056,1582 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
890,1182,2.40 Lakh,"1,20,000 kms",-1.643630301495934,2995 cc,5 Seats,True,False,False,False,True,False,True,False,False,False
2411,972,2.60 Lakh,"68,000 kms",-0.3705939889526643,1248 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
2545,347,8 Lakh,"41,000 kms",0.3932277985732975,1248 cc,5 Seats,False,False,False,True,False,True,False,False,False,False
1349,622,4.75 Lakh,"60,000 kms",0.9024423235906056,1199 cc,5 Seats,False,False,False,True,True,False,True,False,False,False
2390,836,5 Lakh,"77,500 kms",-0.6252012514613183,998 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
5417,591,10.70 Lakh,"25,000 kms",1.1570495860992591,1248 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
42,732,12.43 Lakh,"58,463 kms",0.3932277985732975,1956 cc,5 Seats,True,False,False,False,True,True,False,False,False,False
2830,1408,2.10 Lakh,"1,00,000 kms",-0.8798085139699723,796 cc,7 Seats,False,False,False,True,True,False,False,True,False,False
4011,1016,7.17 Lakh,"17,771 kms",1.4116568486079133,998 cc,5 Seats,False,False,False,True,True,True,False,False,False,False
